438, 13259
269, 1435
154, 4939
1258, 629
89, 410
2033, 5915
6334, 2696
11428, 6239
554, 4445
3887, 9560
2255, 7304
27, 223
29, 1372
45, 878
165, 18859
725, 10807
39, 34
3, 11544
122, 124
279, 12278
467, 813
0, 882
474, 10595
33, 14796
25, 711
100, 10304
13, 9159
48, 2010
19, 107
6, 948
51, 911
20, 10609
111, 875
0, 9864
149, 266
33, 9538
6, 9809
33, 149
2, 26824
59, 9796
59, 8653
15, 254
6, 8581
24, 8533
9, 228
27, 11583
84, 8283
25, 8377
54, 1241
37, 840
45, 1337
28, 8350
12, 9919
63, 10094
37, 14473
21, 8979
23, 8062
5, 19
41, 13519
3, 7987
65, 4417
24, 904
19, 8991
13, 8776
3, 9031
36, 8940
6, 9224
31, 9296
1, 1906
132, 9202
5, 8848
122, 7555
22, 8851
91, 5428
30, 679
86, 2570
80, 3306
178, 8059
520, 27404
3, 2002
120, 949
235, 1277
173, 4307
310, 4519
45, 13714
0, 13714
0, 13714
0, 13714
0, 13714
203, 2611
285, 1796
120, 13011
386, 3535
110, 8344
27, 18094
81, 14441
118, 1901
225, 7798
15, 18582
743, 15115
53, 15072
7, 7856
62, 965
112, 8932
50, 11429
97, 18504
711, 18548
22, 1759
251, 14675
30, 1968
134, 11445
106, 25284
664, 14642
209, 241
10, 10198
103, 3040
386, 8883
134, 7407
154, 938
17, 18613
57, 915
663, 14690
263, 14009
69, 285
483, 3228
68, 909
182, 3604
165, 2678
178, 21400
32, 5137
40, 21328
126, 1783
44, 15955
388, 3669
578, 3992
9, 3983
49, 1033
120, 8949
102, 1245
539, 14288
87, 13585
325, 665
167, 3062
41, 26284
317, 23
25, 13498
35, 1241
30, 421
34, 12284
80, 585
220, 48
9, 1660
0, 12992
0, 14295
0, 875
0, 875
30, 58
27, 103
1, 12773
2, 12707
72, 11823
123, 24
21, 13008
13, 1584
4, 16571
9, 12639
25, 2312
84, 2355
32, 12643
8, 12547
7, 77
60, 12572
23, 11506
25, 11298
3, 12897
29, 18
40, 11346
1, 634
16, 1820
10, 12217
18, 11258
14, 12426
1, 12187
14, 10991
28, 11174
52, 11107
24, 12563
84, 10957
0, 11933
0, 571
0, 12212
0, 882
62, 3163
50, 11791
4, 951
57, 6327
68, 11747
28, 10767
58, 14976
64, 2602
47, 9730
86, 1914
66, 11270
310, 883
192, 11002
207, 1537
116, 1840
47, 3940
251, 12793
46, 13670
266, 15076
43, 9998
521, 1514
32, 12375
274, 15084
115, 1803
69, 14924
141, 1548
77, 3885
303, 3602
734, 7367
49, 7515
274, 469
48, 4296
448, 620
118, 3705
186, 956
139, 10691
226, 14882
